time,temperature
2026-02-12 18:53:36.121+00,25.43
2026-02-12 18:53:41.139+00,24.75
2026-02-12 18:53:46.158+00,25.21
2026-02-12 18:53:51.175+00,24.95
2026-02-12 18:53:56.063+00,25.06
2026-02-12 18:54:01.106+00,24.83
2026-02-12 18:54:06.128+00,24.53
2026-02-12 18:54:11.141+00,24.65
2026-02-12 18:54:16.159+00,25.39
2026-02-12 18:54:21.179+00,24.91
2026-02-12 18:54:26.092+00,24.59
2026-02-12 18:54:31.109+00,25.24
2026-02-12 18:54:36.127+00,25.36
2026-02-12 18:54:41.145+00,25.18
2026-02-12 18:54:46.161+00,24.82
2026-02-12 18:54:51.179+00,25.3
2026-02-12 18:54:58.144+00,25.36
2026-02-12 18:55:01.111+00,25.34
2026-02-12 18:55:06.061+00,25.3
2026-02-12 18:55:11.174+00,25.41
2026-02-12 18:55:16.276+00,24.69
2026-02-12 18:55:23.744+00,24.87
2026-02-12 18:55:26.096+00,24.87
2026-02-12 18:55:31.123+00,25.44
2026-02-12 18:55:36.063+00,25.17
2026-02-12 18:55:41.156+00,25.14
2026-02-12 18:55:46.166+00,25.25
2026-02-12 18:55:51.081+00,24.89
2026-02-12 18:55:56.099+00,25.46
2026-02-12 18:56:01.117+00,25.12
2026-02-12 18:56:06.114+00,24.79
2026-02-12 18:56:11.059+00,25.25
2026-02-12 18:56:16.169+00,24.51
2026-02-12 18:56:21.086+00,25.11
2026-02-12 18:56:26.059+00,24.68
2026-02-12 18:56:31.119+00,24.69
2026-02-12 18:56:36.135+00,25.37
2026-02-12 18:56:41.057+00,25.33
2026-02-12 18:56:46.174+00,25.43
2026-02-12 18:56:51.085+00,25.05
2026-02-12 18:56:56.058+00,24.59
2026-02-12 18:57:01.121+00,25.06
2026-02-12 18:57:06.139+00,25.03
2026-02-12 18:57:11.059+00,25.05
2026-02-12 18:57:16.174+00,25.29
2026-02-12 18:57:21.089+00,25.28
2026-02-12 18:57:26.058+00,24.82
2026-02-12 18:57:31.123+00,24.75
2026-02-12 18:57:36.141+00,24.62
2026-02-12 18:57:41.058+00,24.93
2026-02-12 18:57:46.182+00,24.55
2026-02-12 18:57:51.091+00,25.41
2026-02-12 18:57:56.058+00,25.1
2026-02-12 18:58:01.126+00,24.89
2026-02-12 18:58:06.055+00,24.62
2026-02-12 18:58:11.057+00,24.95
2026-02-12 18:58:16.082+00,25.33
2026-02-12 18:58:21.094+00,25.4
2026-02-12 18:58:26.056+00,24.56
2026-02-12 18:58:31.129+00,24.63
2026-02-12 18:58:36.151+00,25.25
2026-02-12 18:58:41.061+00,24.63
2026-02-12 18:58:46.08+00,25.07
2026-02-12 18:58:51.096+00,24.97
2026-02-12 18:58:56.055+00,25.01
2026-02-12 18:59:01.13+00,25.26
2026-02-12 18:59:06.148+00,25.39
2026-02-12 18:59:11.062+00,25.42
2026-02-12 18:59:16.08+00,25.41
2026-02-12 18:59:21.102+00,25.25
2026-02-12 18:59:26.054+00,25.35
2026-02-12 18:59:31.14+00,24.63
2026-02-12 18:59:36.156+00,25.35
2026-02-12 18:59:41.057+00,24.94
2026-02-12 18:59:46.099+00,25.44
2026-02-12 18:59:51.101+00,24.86
2026-02-12 18:59:56.06+00,24.64
2026-02-12 19:00:01.135+00,24.67
2026-02-12 19:00:06.154+00,25.25
2026-02-12 19:00:11.053+00,24.66
2026-02-12 19:00:16.085+00,24.77
2026-02-12 19:00:21.104+00,24.73
2026-02-12 19:00:26.055+00,24.64
2026-02-12 19:00:31.138+00,24.86
2026-02-12 19:00:36.156+00,24.57
2026-02-12 19:00:41.051+00,25.42
2026-02-12 19:00:46.054+00,24.57
2026-02-12 19:00:51.106+00,24.66
2026-02-12 19:00:56.053+00,24.94
2026-02-12 19:01:01.146+00,24.7
2026-02-12 19:01:06.176+00,25.35
2026-02-12 19:01:11.702+00,25.39
2026-02-12 19:01:16.06+00,25.16
2026-02-12 19:01:21.116+00,25.13
2026-02-12 19:01:26.127+00,25.44
2026-02-12 19:01:31.143+00,25.2
2026-02-12 19:01:36.183+00,25.19
2026-02-12 19:01:41.076+00,25.28
2026-02-12 19:01:46.06+00,24.65
2026-02-12 19:01:51.127+00,25.14
2026-02-12 19:01:56.128+00,24.51
2026-02-12 19:02:01.147+00,25.07
2026-02-12 19:02:06.171+00,24.9
2026-02-12 19:02:11.049+00,24.71
2026-02-12 19:02:16.097+00,24.75
2026-02-12 19:02:21.114+00,24.62
2026-02-12 19:02:26.13+00,24.73
2026-02-12 19:02:31.152+00,25.02
2026-02-12 19:02:36.165+00,24.71
2026-02-12 19:02:41.085+00,24.57
2026-02-12 19:02:46.116+00,24.89
2026-02-12 19:02:51.119+00,24.85
2026-02-12 19:02:56.146+00,25.38
2026-02-12 19:03:01.155+00,24.68
2026-02-12 19:03:06.065+00,25.03
2026-02-12 19:03:11.084+00,25.16
2026-02-12 19:03:16.103+00,25.46
2026-02-12 19:03:21.119+00,24.99
2026-02-12 19:03:26.135+00,25.47
2026-02-12 19:03:31.153+00,25.03
2026-02-12 19:03:36.068+00,24.87
2026-02-12 19:03:41.089+00,24.72
2026-02-12 19:03:46.106+00,24.77
2026-02-12 19:03:51.05+00,24.53
2026-02-12 19:03:56.139+00,25.14
2026-02-12 19:04:01.155+00,24.63
2026-02-12 19:04:06.182+00,24.95
2026-02-12 19:04:11.089+00,25.18
2026-02-12 19:04:16.107+00,25.32
2026-02-12 19:04:21.079+00,25.16
2026-02-12 19:04:26.14+00,25.16
2026-02-12 19:04:31.158+00,25.07
2026-02-12 19:04:36.075+00,25.18
2026-02-12 19:04:41.097+00,24.5
2026-02-12 19:04:46.116+00,25.03
2026-02-12 19:04:51.045+00,25.16
2026-02-12 19:04:56.143+00,24.95
2026-02-12 19:05:01.167+00,25.34
2026-02-12 19:05:06.077+00,24.58
2026-02-12 19:05:11.094+00,25.18
2026-02-12 19:05:16.11+00,25.01
2026-02-12 19:05:21.128+00,25.16
2026-02-12 19:05:26.145+00,24.87
2026-02-12 19:05:31.061+00,24.89
2026-02-12 19:05:36.084+00,25.43
2026-02-12 19:05:41.097+00,25.21
2026-02-12 19:05:46.113+00,25.03
2026-02-12 19:05:51.13+00,25.38
2026-02-12 19:05:56.156+00,25.44
2026-02-12 19:06:01.066+00,24.97
2026-02-12 19:06:06.079+00,24.64
2026-02-12 19:06:11.098+00,25.14
2026-02-12 19:06:16.115+00,24.71
2026-02-12 19:06:21.147+00,24.62
2026-02-12 19:06:26.042+00,25.17
2026-02-12 19:06:31.065+00,25.3
2026-02-12 19:06:36.082+00,25
2026-02-12 19:06:41.108+00,25.31
2026-02-12 19:06:46.121+00,24.79
2026-02-12 19:06:51.137+00,24.92
2026-02-12 19:06:56.048+00,24.53
2026-02-12 19:07:01.079+00,25.09
2026-02-12 19:07:06.189+00,25.46
2026-02-12 19:07:11.113+00,25.11
2026-02-12 19:07:16.159+00,24.55
2026-02-12 19:07:21.147+00,24.57
2026-02-12 19:07:26.08+00,25.34
2026-02-12 19:07:31.07+00,25.11
2026-02-12 19:07:36.044+00,24.55
2026-02-12 19:07:41.042+00,25.43
2026-02-12 19:07:46.041+00,24.78
2026-02-12 19:07:51.039+00,25.44
2026-02-12 19:07:56.04+00,24.84
2026-02-12 19:08:01.04+00,24.99
2026-02-12 19:08:06.04+00,24.94
2026-02-12 19:08:11.044+00,25.47
2026-02-12 19:08:16.047+00,24.68
2026-02-12 19:08:21.044+00,24.63
2026-02-12 19:08:26.05+00,24.73
2026-02-12 19:08:31.041+00,25.47
2026-02-12 19:08:36.037+00,24.91
2026-02-12 19:08:41.043+00,25.29
2026-02-12 19:08:46.036+00,24.58
2026-02-12 19:08:51.037+00,24.98
2026-02-12 19:08:56.035+00,25.27
2026-02-12 19:09:01.036+00,25.25
2026-02-12 19:09:06.045+00,24.5
2026-02-12 19:09:11.045+00,24.57
2026-02-12 19:09:16.036+00,24.8
2026-02-12 19:09:21.051+00,24.74
2026-02-12 19:09:26.038+00,24.69
2026-02-12 19:09:31.037+00,24.65
2026-02-12 19:09:36.036+00,25.44
2026-02-12 19:09:41.037+00,25.22
2026-02-12 19:09:46.038+00,25.23
2026-02-12 19:09:51.039+00,24.8
2026-02-12 19:09:56.036+00,24.88
2026-02-12 19:10:01.035+00,24.7
2026-02-12 19:10:06.035+00,24.59
2026-02-12 19:10:11.039+00,25.32
2026-02-12 19:10:16.041+00,24.5
2026-02-12 19:10:21.058+00,24.61
2026-02-12 19:10:26.056+00,25.44
2026-02-12 19:10:31.087+00,24.55
2026-02-12 19:10:36.04+00,25.24
2026-02-12 19:10:41.034+00,25.45
2026-02-12 19:10:46.049+00,24.86
2026-02-12 19:10:51.036+00,24.92
2026-02-12 19:10:56.036+00,24.62
2026-02-12 19:11:01.038+00,25.01
2026-02-12 19:11:06.035+00,24.89
2026-02-12 19:11:11.046+00,25.19
2026-02-12 19:11:16.06+00,24.54
2026-02-12 19:11:21.058+00,25.45
2026-02-12 19:11:26.051+00,25.32
2026-02-12 19:11:31.056+00,25.48
2026-02-12 19:11:36.058+00,24.6
2026-02-12 19:11:41.04+00,25.44
2026-02-12 19:11:46.032+00,24.7
2026-02-12 19:11:51.034+00,24.69
2026-02-12 19:11:56.035+00,25.17
2026-02-12 19:12:01.042+00,25.43
2026-02-12 19:12:06.032+00,24.57
2026-02-12 19:12:11.032+00,24.6
2026-02-12 19:12:16.06+00,24.83
2026-02-12 19:12:21.034+00,24.78
2026-02-12 19:12:26.036+00,24.96
2026-02-12 19:12:31.041+00,25.15
2026-02-12 19:12:36.033+00,25.32
2026-02-12 19:12:41.055+00,25.44
2026-02-12 19:12:46.033+00,25.11
2026-02-12 19:12:51.029+00,24.82
2026-02-12 19:12:56.031+00,25.32
2026-02-12 19:13:01.036+00,24.69
2026-02-12 19:13:06.036+00,24.61
2026-02-12 19:13:11.035+00,25.41
2026-02-12 19:13:16.031+00,24.74
2026-02-12 19:13:21.046+00,25.15
2026-02-12 19:13:26.032+00,25.39
2026-02-12 19:13:31.051+00,25.37
2026-02-12 19:13:36.05+00,25.45
2026-02-12 19:13:41.04+00,25.26
2026-02-12 19:13:46.03+00,25.1
2026-02-12 19:13:51.044+00,25.35
2026-02-12 19:13:56.036+00,25.04
2026-02-12 19:14:01.032+00,24.61
2026-02-12 19:14:06.031+00,25.39
2026-02-12 19:14:11.047+00,24.86
2026-02-12 19:14:16.036+00,24.5
2026-02-12 19:14:21.029+00,24.95
2026-02-12 19:14:26.036+00,25.47
2026-02-12 19:14:31.043+00,24.57
2026-02-12 19:14:36.031+00,24.79
2026-02-12 19:14:41.026+00,25.29
2026-02-12 19:14:46.024+00,24.93
2026-02-12 19:14:51.029+00,25.49
2026-02-12 19:14:56.028+00,25.44
2026-02-12 19:15:01.034+00,24.87
2026-02-12 19:15:06.041+00,25.16
2026-02-12 19:15:11.028+00,24.73
2026-02-12 19:15:16.027+00,24.82
2026-02-12 19:15:21.03+00,25.05
2026-02-12 19:15:26.04+00,25.36
2026-02-12 19:15:31.029+00,25.11
2026-02-12 19:15:36.026+00,25.14
2026-02-12 19:15:41.026+00,25.12
2026-02-12 19:15:46.031+00,24.91
2026-02-12 19:15:51.026+00,25.12
2026-02-12 19:15:56.047+00,25.35
2026-02-12 19:16:01.04+00,24.91
2026-02-12 19:16:06.03+00,24.66
2026-02-12 19:16:11.085+00,24.82
2026-02-12 19:16:16.049+00,24.87
2026-02-12 19:16:21.022+00,25.46
2026-02-12 19:16:26.029+00,24.56
2026-02-12 19:16:31.024+00,25.27
2026-02-12 19:16:36.028+00,24.58
2026-02-12 19:16:41.039+00,24.57
2026-02-12 19:16:46.024+00,24.74
2026-02-12 19:16:51.029+00,25.38
2026-02-12 19:16:56.029+00,25.01
2026-02-12 19:17:01.023+00,25.17
2026-02-12 19:17:06.024+00,24.67
2026-02-12 19:17:11.021+00,25.11
2026-02-12 19:17:16.026+00,25.23
2026-02-12 19:17:21.025+00,25.04
2026-02-12 19:17:26.024+00,24.51
2026-02-12 19:17:31.028+00,24.52
2026-02-12 19:17:36.023+00,25.09
2026-02-12 19:17:41.025+00,24.59
2026-02-12 19:17:46.023+00,24.89
2026-02-12 19:17:51.036+00,25.18
2026-02-12 19:17:56.026+00,24.97
2026-02-12 19:18:01.023+00,24.95
2026-02-12 19:18:06.022+00,25.1
2026-02-12 19:18:11.03+00,25.04
2026-02-12 19:18:16.025+00,25.38
2026-02-12 19:18:21.023+00,25.05
2026-02-12 19:18:26.025+00,25.15
2026-02-12 19:18:31.025+00,24.7
2026-02-12 19:18:36.025+00,24.57
2026-02-12 19:18:41.022+00,24.74
2026-02-12 19:18:46.028+00,24.99
2026-02-12 19:18:51.031+00,25.37
2026-02-12 19:18:56.022+00,24.65
2026-02-12 19:19:01.04+00,25.31
2026-02-12 19:19:06.019+00,25.22
2026-02-12 19:19:11.024+00,25.2
2026-02-12 19:19:16.035+00,25.19
2026-02-12 19:19:21.036+00,25.23
2026-02-12 19:19:26.028+00,25.25
2026-02-12 19:19:31.032+00,24.58
2026-02-12 19:19:36.023+00,25.14
2026-02-12 19:19:41.025+00,25.01
2026-02-12 19:19:46.024+00,25.34
2026-02-12 19:19:51.023+00,24.58
2026-02-12 19:19:56.029+00,24.76
2026-02-12 19:20:01.043+00,25.34
2026-02-12 19:20:06.019+00,25.18
2026-02-12 19:20:11.021+00,24.58
2026-02-12 19:20:16.022+00,25.33
2026-02-12 19:20:21.02+00,25.08
2026-02-12 19:20:26.015+00,25.24
2026-02-12 19:20:31.017+00,24.84
2026-02-12 19:20:36.017+00,24.73
2026-02-12 19:20:41.053+00,25.17
2026-02-12 19:20:46.017+00,24.97
2026-02-12 19:20:51.017+00,24.82
2026-02-12 19:20:56.015+00,24.85
2026-02-12 19:21:01.024+00,25.45
2026-02-12 19:21:06.064+00,25.22
2026-02-12 19:21:11.022+00,25.26
2026-02-12 19:21:16.064+00,24.99
2026-02-12 19:21:21.031+00,24.84
2026-02-12 19:21:26.017+00,25.43
2026-02-12 19:21:31.041+00,24.96
2026-02-12 19:21:36.021+00,25.44
2026-02-12 19:21:41.019+00,25.41
2026-02-12 19:21:46.015+00,25.26
2026-02-12 19:21:51.013+00,25.3
2026-02-12 19:21:56.02+00,25.45
2026-02-12 19:22:01.019+00,24.93
2026-02-12 19:22:06.058+00,25.28
2026-02-12 19:22:11.016+00,24.79
2026-02-12 19:22:16.016+00,24.98
2026-02-12 19:22:21.014+00,24.93
2026-02-12 19:22:26.016+00,25.44
2026-02-12 19:22:31.015+00,24.85
2026-02-12 19:22:36.043+00,24.87
2026-02-12 19:22:41.017+00,24.52
2026-02-12 19:22:46.013+00,24.66
2026-02-12 19:22:51.013+00,24.58
2026-02-12 19:22:56.015+00,24.82
2026-02-12 19:23:01.013+00,25.13
2026-02-12 19:23:06.015+00,25.33
2026-02-12 19:23:11.026+00,24.95
2026-02-12 19:23:16.01+00,24.9
2026-02-12 19:23:21.021+00,24.67
2026-02-12 19:23:26.013+00,25.01
2026-02-12 19:23:31.015+00,25.05
2026-02-12 19:23:36.014+00,24.8
2026-02-12 19:23:41.02+00,25.18
2026-02-12 19:23:46.012+00,25
2026-02-12 19:23:51.114+00,24.75
2026-02-12 19:23:56.016+00,24.87
2026-02-12 19:24:01.047+00,24.59
2026-02-12 19:24:06.011+00,25.15
2026-02-12 19:24:11.012+00,25.35
2026-02-12 19:24:16.011+00,25.16
2026-02-12 19:24:21.117+00,25.4
2026-02-12 19:24:26.014+00,25.22
2026-02-12 19:24:31.012+00,25.12
2026-02-12 19:37:00.903+00,24.86
2026-02-12 19:37:05.874+00,25.25
2026-02-12 19:37:10.792+00,25.24
2026-02-12 19:37:15.813+00,25.1
2026-02-12 19:37:20.828+00,24.83
2026-02-12 19:37:25.799+00,24.59
2026-02-12 19:37:30.828+00,24.72
2026-02-12 19:37:35.781+00,25.4
2026-02-12 19:37:40.844+00,25.12
2026-02-12 19:37:45.802+00,25.49
2026-02-12 19:37:50.766+00,25.46
2026-02-12 19:37:55.764+00,24.88
2026-02-12 19:38:00.772+00,25.07
2026-02-12 19:38:05.783+00,25.24
2026-02-12 19:38:10.766+00,25
2026-02-12 19:38:15.818+00,24.7
2026-02-12 19:38:20.834+00,24.52
2026-02-12 19:38:25.851+00,24.78
2026-02-12 19:38:30.766+00,24.81
2026-02-12 19:38:35.787+00,25.47
2026-02-12 19:38:40.805+00,24.92
2026-02-12 19:38:45.769+00,24.68
2026-02-12 19:38:50.784+00,24.61
2026-02-12 19:38:55.861+00,25.21
2026-02-12 19:39:00.763+00,25.35
2026-02-12 19:39:05.793+00,25.18
2026-02-12 19:39:10.765+00,24.88
2026-02-12 19:39:15.767+00,24.57
2026-02-12 19:39:20.841+00,24.96
2026-02-12 19:39:25.861+00,25.22
2026-02-12 19:39:30.773+00,24.88
2026-02-12 19:39:35.894+00,24.82
2026-02-12 19:39:40.764+00,24.67
2026-02-12 19:39:45.772+00,25.26
2026-02-12 19:39:50.766+00,25.09
2026-02-12 19:39:55.764+00,25.25
2026-02-12 19:40:00.881+00,24.7
2026-02-12 19:40:05.794+00,24.53
2026-02-12 19:40:10.765+00,24.83
2026-02-12 19:40:15.832+00,24.79
2026-02-12 19:40:20.849+00,24.74
2026-02-12 19:40:25.865+00,25.35
2026-02-12 19:40:30.773+00,25.24
2026-02-12 19:40:35.801+00,25.17
2026-02-12 19:40:40.764+00,25.18
2026-02-12 19:40:45.782+00,24.78
2026-02-12 19:40:50.765+00,25.04
2026-02-12 19:40:55.767+00,24.62
2026-02-12 19:41:00.892+00,24.97
2026-02-12 19:41:05.813+00,24.83
2026-02-12 19:41:10.764+00,25.14
2026-02-12 19:41:15.842+00,25.1
2026-02-12 19:41:20.866+00,24.6
2026-02-12 19:41:25.973+00,25.18
2026-02-12 19:41:30.764+00,24.6
2026-02-12 19:41:35.808+00,24.81
2026-02-12 19:41:40.768+00,24.79
2026-02-12 19:41:45.842+00,24.89
2026-02-12 19:41:50.765+00,24.99
2026-02-12 19:41:55.876+00,24.67
2026-02-12 19:42:00.822+00,25.06
2026-02-12 19:42:05.814+00,24.72
2026-02-12 19:42:10.763+00,24.68
2026-02-12 19:42:15.843+00,25.44
2026-02-12 19:42:20.862+00,24.74
2026-02-12 19:42:25.881+00,25.33
2026-02-12 19:42:30.764+00,24.87
2026-02-12 19:42:35.81+00,24.95
2026-02-12 19:42:40.836+00,25.28
2026-02-12 19:42:45.847+00,25.36
2026-02-12 19:42:50.774+00,25.37
2026-02-12 19:42:55.882+00,24.68
2026-02-12 19:43:00.796+00,25.35
2026-02-12 19:43:05.819+00,24.94
2026-02-12 19:43:10.764+00,25.25
2026-02-12 19:43:15.85+00,24.58
2026-02-12 19:43:20.87+00,24.63
2026-02-12 19:43:25.783+00,25.1
2026-02-12 19:43:30.765+00,24.86
2026-02-12 19:43:35.819+00,25.17
2026-02-12 19:43:40.836+00,25.08
2026-02-12 19:43:45.852+00,25.34
2026-02-12 19:43:50.771+00,25.21
2026-02-12 19:43:55.786+00,24.71
2026-02-12 19:44:00.805+00,24.63
2026-02-12 19:44:05.822+00,24.65
2026-02-12 19:44:10.765+00,24.74
2026-02-12 19:44:15.857+00,24.79
2026-02-12 19:44:20.876+00,24.74
2026-02-12 19:44:25.791+00,25.18
2026-02-12 19:44:30.768+00,25.39
2026-02-12 19:44:35.829+00,24.79
2026-02-12 19:44:40.845+00,24.54
2026-02-12 19:44:45.862+00,25.36
2026-02-12 19:44:50.766+00,24.5
2026-02-12 19:44:55.794+00,25.05
2026-02-12 19:45:00.813+00,25
2026-02-12 19:45:05.829+00,25.34
2026-02-12 19:45:10.766+00,24.99
2026-02-12 19:45:15.865+00,24.86
2026-02-12 19:45:20.883+00,24.7
2026-02-12 19:45:25.797+00,25.07
2026-02-12 19:45:30.779+00,24.56
2026-02-12 19:45:35.835+00,25.14
2026-02-12 19:45:40.85+00,24.85
2026-02-12 19:45:45.869+00,25.17
2026-02-12 19:45:50.768+00,25.17
2026-02-12 19:45:55.801+00,25.25
2026-02-12 19:46:00.819+00,25.18
2026-02-12 19:46:05.843+00,24.84
2026-02-12 19:46:10.766+00,25.4
2026-02-12 19:46:15.882+00,25.13
2026-02-12 19:46:20.806+00,25.28
2026-02-12 19:46:25.81+00,25.38
2026-02-12 19:46:30.784+00,24.72
2026-02-12 19:46:35.845+00,24.58
2026-02-12 19:46:40.857+00,24.58
2026-02-12 19:46:45.879+00,24.91
2026-02-12 19:46:50.795+00,25.31
2026-02-12 19:46:55.915+00,24.82
2026-02-12 19:47:00.831+00,24.86
2026-02-12 19:47:05.851+00,24.75
2026-02-12 19:47:10.786+00,25.16
2026-02-12 19:47:15.988+00,24.94
2026-02-12 19:47:20.813+00,25.47
2026-02-12 19:47:25.816+00,25.42
2026-02-12 19:47:30.789+00,25.06
2026-02-12 19:47:35.844+00,25.2
2026-02-12 19:47:40.975+00,25.47
2026-02-12 19:47:45.883+00,24.93
2026-02-12 19:47:50.772+00,24.64
2026-02-12 19:47:55.816+00,24.53
2026-02-12 19:48:00.835+00,24.82
2026-02-12 19:48:05.849+00,25.11
2026-02-12 19:48:10.767+00,25.12
2026-02-12 19:48:15.886+00,24.9
2026-02-12 19:48:20.801+00,25.25
2026-02-12 19:48:25.819+00,25.32
2026-02-12 19:48:30.768+00,24.56
2026-02-12 19:48:35.857+00,24.79
2026-02-12 19:48:40.872+00,24.65
2026-02-12 19:48:45.793+00,25.28
2026-02-12 19:48:50.766+00,24.6
2026-02-12 19:48:55.823+00,24.8
2026-02-12 19:49:00.85+00,24.61
2026-02-12 19:49:05.859+00,24.73
2026-02-12 19:49:10.776+00,25.15
2026-02-12 19:49:15.796+00,24.53
2026-02-12 19:49:20.808+00,25.01
2026-02-12 19:49:25.829+00,25.26
2026-02-12 19:49:30.766+00,25.3
2026-02-12 19:49:35.766+00,25.25
2026-02-12 19:49:40.881+00,25.2
2026-02-12 19:49:45.8+00,24.73
2026-02-12 19:49:50.765+00,25.24
2026-02-12 19:49:55.832+00,25.36
2026-02-12 19:50:00.846+00,25.14
2026-02-12 19:50:05.866+00,25.33
2026-02-12 19:50:10.766+00,24.79
2026-02-12 19:50:15.797+00,24.68
2026-02-12 19:50:20.816+00,25.28
2026-02-12 19:50:25.836+00,24.81
2026-02-12 19:50:30.768+00,25.13
2026-02-12 19:50:35.875+00,25.19
2026-02-12 19:50:40.902+00,25.13
2026-02-12 19:50:45.802+00,24.82
2026-02-12 19:50:50.766+00,24.89
2026-02-12 19:50:55.835+00,25.22
2026-02-12 19:51:00.854+00,24.62
2026-02-12 19:51:05.869+00,24.5
2026-02-12 19:51:10.77+00,25.33
2026-02-12 19:51:15.804+00,24.9
2026-02-12 19:51:20.82+00,25.29
2026-02-12 19:51:25.837+00,25.23
2026-02-12 19:51:30.766+00,25.43
2026-02-12 19:51:35.874+00,25.26
2026-02-12 19:51:40.787+00,24.71
2026-02-12 19:51:45.804+00,25.36
2026-02-12 19:51:50.767+00,25.17
2026-02-12 19:51:55.841+00,24.85
2026-02-12 19:52:00.865+00,25.44
2026-02-12 19:52:05.883+00,25.37
2026-02-12 19:52:10.765+00,24.65
2026-02-12 19:52:15.809+00,25.36
2026-02-12 19:52:20.835+00,24.77
2026-02-12 19:52:25.852+00,25.21
2026-02-12 19:52:30.769+00,24.6
2026-02-12 19:52:35.767+00,25.46
2026-02-12 19:52:40.798+00,24.95
2026-02-12 19:52:45.812+00,24.52
2026-02-12 19:52:50.766+00,25.4
2026-02-12 19:52:55.857+00,25.29
2026-02-12 19:53:00.868+00,25.05
2026-02-12 19:53:05.768+00,25.29
2026-02-12 19:53:10.766+00,25.26
2026-02-12 19:53:15.818+00,25.46
2026-02-12 19:53:20.796+00,24.88
2026-02-12 19:53:25.866+00,24.79
2026-02-12 19:53:30.774+00,25.42
2026-02-12 19:53:35.767+00,24.63
2026-02-12 19:53:40.812+00,24.52
2026-02-12 19:53:45.826+00,24.88
2026-02-12 19:53:50.785+00,24.67
2026-02-12 19:53:55.871+00,25.28
2026-02-12 19:54:00.871+00,25.18
2026-02-12 19:54:05.766+00,24.79
2026-02-12 19:54:10.768+00,24.61
2026-02-12 19:54:15.83+00,25.39
2026-02-12 19:54:20.766+00,24.65
2026-02-12 19:54:25.865+00,24.62
2026-02-12 19:54:30.767+00,25.47
2026-02-12 19:54:35.77+00,24.95
2026-02-12 19:54:40.807+00,24.88
2026-02-12 19:54:45.831+00,25
2026-02-12 19:54:50.783+00,25.33
2026-02-12 19:54:55.861+00,24.91
2026-02-12 19:55:00.879+00,25
2026-02-12 19:55:05.767+00,24.8
2026-02-12 19:55:10.767+00,25.07
2026-02-12 19:55:15.936+00,24.7
2026-02-12 19:55:20.767+00,24.98
2026-02-12 19:55:25.867+00,25.43
2026-02-12 19:55:30.77+00,25.43
2026-02-12 19:55:35.768+00,24.51
2026-02-12 19:55:40.823+00,24.95
2026-02-12 19:55:45.838+00,24.71
2026-02-12 19:55:50.767+00,24.72
2026-02-12 19:55:55.875+00,25.35
2026-02-12 19:56:00.785+00,25.05
2026-02-12 19:56:05.774+00,25.04
2026-02-12 19:56:10.769+00,25.08
2026-02-12 19:56:15.836+00,25.11
2026-02-12 19:56:20.764+00,25.14
2026-02-12 19:56:25.877+00,25.06
2026-02-12 19:56:30.77+00,24.85
2026-02-12 19:56:35.772+00,25.4
2026-02-12 19:56:40.824+00,24.65
2026-02-12 19:56:45.84+00,25.25
2026-02-12 19:56:50.767+00,24.81
2026-02-12 19:56:55.917+00,25.2
2026-02-12 19:57:00.796+00,24.6
2026-02-12 19:57:05.768+00,25.34
2026-02-12 19:57:10.769+00,24.58
2026-02-12 19:57:15.945+00,25.28
2026-02-12 19:57:20.775+00,25.05
2026-02-12 19:57:25.878+00,25.37
2026-02-12 19:57:30.771+00,25.32
2026-02-12 19:57:35.777+00,24.93
2026-02-12 19:57:40.833+00,25.14
2026-02-12 19:57:45.855+00,25.4
2026-02-12 19:57:50.792+00,25.26
2026-02-12 19:57:55.887+00,24.98
2026-02-12 19:58:00.805+00,25.45
2026-02-12 19:58:05.824+00,25.04
2026-02-12 19:58:10.788+00,25.46
2026-02-12 19:58:15.85+00,25.31
2026-02-12 19:58:20.869+00,25.04
2026-02-12 19:58:25.794+00,25.47
2026-02-12 19:58:30.775+00,25.37
2026-02-12 19:58:35.825+00,24.85
2026-02-12 19:58:40.837+00,24.67
2026-02-12 19:58:45.767+00,25.44
2026-02-12 19:58:50.772+00,24.65
2026-02-12 19:58:55.799+00,25.49
2026-02-12 19:59:00.805+00,25.29
2026-02-12 19:59:05.824+00,24.54
2026-02-12 19:59:10.767+00,24.9
2026-02-12 19:59:15.86+00,25.15
2026-02-12 19:59:20.883+00,24.55
2026-02-12 19:59:25.792+00,25.38
2026-02-12 19:59:30.771+00,25.03
2026-02-12 19:59:35.824+00,24.89
2026-02-12 19:59:40.843+00,24.97
2026-02-12 19:59:45.862+00,24.84
2026-02-12 19:59:50.771+00,24.8
2026-02-12 19:59:55.794+00,24.85
2026-02-12 20:00:00.812+00,24.77
2026-02-12 20:00:05.831+00,25.47
2026-02-12 20:00:10.77+00,25.28
2026-02-12 20:00:15.866+00,24.75
2026-02-12 20:00:20.888+00,25.43
2026-02-12 20:00:25.797+00,24.79
2026-02-12 20:00:30.771+00,25.37
2026-02-12 20:00:35.84+00,24.75
2026-02-12 20:00:40.85+00,25.46
2026-02-12 20:00:45.868+00,25.38
2026-02-12 20:00:50.771+00,24.81
2026-02-12 20:00:55.801+00,24.97
2026-02-12 20:01:00.823+00,24.92
2026-02-12 20:01:05.834+00,24.57
2026-02-12 20:01:10.769+00,24.99
2026-02-12 20:01:15.877+00,24.98
2026-02-12 20:01:20.891+00,24.76
2026-02-12 20:01:25.817+00,24.64
